Latitude,Longitude,BlockCode,County,State
40.5794974874,-73.84944723619999,360810934011013,Queens,NY
40.5794974874,-73.84628140699999,360810934011006,Queens,NY
40.5794974874,-73.8431155779,360810934023014,Queens,NY
40.5794974874,-73.8399497487,360810934023009,Queens,NY
40.5794974874,-73.8367839196,360810938003020,Queens,NY
40.5794974874,-73.8336180905,360810938003012,Queens,NY
40.5794974874,-73.8304522613,360810938003018,Queens,NY
40.5794974874,-73.8272864322,360810938002003,Queens,NY
40.5794974874,-73.824120603,360810938000002,Queens,NY
40.5794974874,-73.8209547739,360810938000002,Queens,NY
40.5794974874,-73.8177889447,360810942030001,Queens,NY
40.5794974874,-73.8146231156,360810942030001,Queens,NY
40.5794974874,-73.8114572864,360810942030001,Queens,NY
40.5794974874,-73.8082914573,360810942030001,Queens,NY
40.5794974874,-73.8051256281,360810942030001,Queens,NY
40.5794974874,-73.801959799,360819901000006,Queens,NY
40.5794974874,-73.7987939698,360819901000005,Queens,NY
40.5794974874,-73.7956281407,360819901000005,Queens,NY
40.5794974874,-73.7924623116,360819901000004,Queens,NY
40.5794974874,-73.7892964824,360819901000004,Queens,NY
40.5794974874,-73.7861306533,360819901000003,Queens,NY
40.5794974874,-73.78296482409999,360819901000003,Queens,NY
40.5794974874,-73.779798995,360819901000003,Queens,NY
40.5794974874,-73.77663316579999,360819901000003,Queens,NY
40.5794974874,-73.7734673367,360819901000003,Queens,NY
40.5794974874,-73.7703015075,360819901000003,Queens,NY
40.5794974874,-73.7671356784,360819901000003,Queens,NY
40.5794974874,-73.7639698492,360819901000002,Queens,NY
40.5794974874,-73.7608040201,360819901000001,Queens,NY
40.5794974874,-73.757638191,360819901000001,Queens,NY
40.5794974874,-73.7544723618,360594163004022,Nassau,NY
40.5794974874,-73.7513065327,360594163004022,Nassau,NY
40.5794974874,-73.7481407035,360594163004022,Nassau,NY
40.5794974874,-73.7449748744,360599904000008,Nassau,NY
40.5794974874,-73.7418090452,360599904000008,Nassau,NY
40.5794974874,-73.7386432161,360599904000008,Nassau,NY
40.5794974874,-73.7354773869,360599904000008,Nassau,NY
40.5794974874,-73.7323115578,360599904000008,Nassau,NY
40.5794974874,-73.7291457286,360599904000008,Nassau,NY
40.5794974874,-73.7259798995,360599904000008,Nassau,NY
40.5794974874,-73.7228140704,360599904000008,Nassau,NY
40.5794974874,-73.7196482412,360599904000008,Nassau,NY
40.5794974874,-73.7164824121,360599904000008,Nassau,NY
40.5794974874,-73.7133165829,360599904000008,Nassau,NY
40.5794974874,-73.71015075380001,360599904000008,Nassau,NY
40.5794974874,-73.7069849246,360599904000008,Nassau,NY
40.5794974874,-73.70381909550001,360594163001017,Nassau,NY
40.5794974874,-73.7006532663,360594164012020,Nassau,NY
40.5794974874,-73.6974874372,360594164012020,Nassau,NY
40.5794974874,-73.694321608,360594164011018,Nassau,NY
40.5794974874,-73.6911557789,360594164013019,Nassau,NY
40.5794974874,-73.6879899497,360594164021016,Nassau,NY
40.5794974874,-73.6848241206,360594164022048,Nassau,NY
40.5794974874,-73.6816582915,360594164022048,Nassau,NY
40.5794974874,-73.6784924623,360594166006000,Nassau,NY
40.5794974874,-73.6753266332,360594166006000,Nassau,NY
40.5794974874,-73.672160804,360594166006000,Nassau,NY
40.5794974874,-73.6689949749,360594166006000,Nassau,NY
40.5794974874,-73.6658291457,360594166006000,Nassau,NY
40.5794974874,-73.6626633166,360594166006000,Nassau,NY
40.5794974874,-73.6594974874,360594166006000,Nassau,NY
40.5794974874,-73.6563316583,360594167021007,Nassau,NY
40.5794974874,-73.6531658291,360594167021007,Nassau,NY
40.5794974874,-73.65,360594167021007,Nassau,NY
40.581758794,-74.28,340230027031004,Middlesex,NJ
40.581758794,-74.2768341709,340230090001017,Middlesex,NJ
40.581758794,-74.2736683417,340230090001025,Middlesex,NJ
40.581758794,-74.2705025126,340230090001023,Middlesex,NJ
40.581758794,-74.2673366834,340230090002008,Middlesex,NJ
40.581758794,-74.2641708543,340230090002001,Middlesex,NJ
40.581758794,-74.2610050251,340230090002001,Middlesex,NJ
40.581758794,-74.257839196,340230090002001,Middlesex,NJ
40.581758794,-74.2546733668,340230090002000,Middlesex,NJ
40.581758794,-74.25150753770001,340230035003020,Middlesex,NJ
40.581758794,-74.2483417085,340230035003020,Middlesex,NJ
40.581758794,-74.2451758794,340230035003020,Middlesex,NJ
40.581758794,-74.2420100503,340230038002000,Middlesex,NJ
40.581758794,-74.2388442211,340230038002006,Middlesex,NJ
40.581758794,-74.235678392,340230038002007,Middlesex,NJ
40.581758794,-74.2325125628,340230037003027,Middlesex,NJ
40.581758794,-74.2293467337,340230037003018,Middlesex,NJ
40.581758794,-74.2261809045,340230036002011,Middlesex,NJ
40.581758794,-74.2230150754,340230036002016,Middlesex,NJ
40.581758794,-74.2198492462,340230036002022,Middlesex,NJ
40.581758794,-74.2166834171,340230036002020,Middlesex,NJ
40.581758794,-74.2135175879,340230091001052,Middlesex,NJ
40.581758794,-74.2103517588,340230091001000,Middlesex,NJ
40.581758794,-74.2071859296,360850291020002,Richmond,NY
40.581758794,-74.2040201005,360850291022023,Richmond,NY
40.581758794,-74.2008542714,360850291022023,Richmond,NY
40.581758794,-74.1976884422,360850228001011,Richmond,NY
40.581758794,-74.1945226131,360850228001011,Richmond,NY
40.581758794,-74.1913567839,360850228001009,Richmond,NY
40.581758794,-74.18819095479999,360850228001008,Richmond,NY
40.581758794,-74.1850251256,360850228001008,Richmond,NY
40.581758794,-74.1818592965,360850228001001,Richmond,NY
40.581758794,-74.1786934673,360850228001027,Richmond,NY
40.581758794,-74.1755276382,360850228001030,Richmond,NY
40.581758794,-74.172361809,360850228001030,Richmond,NY
40.581758794,-74.1691959799,360850228001030,Richmond,NY
40.581758794,-74.1660301508,360850277022011,Richmond,NY
40.581758794,-74.1628643216,360850277022012,Richmond,NY
40.581758794,-74.1596984925,360850277023004,Richmond,NY
40.581758794,-74.1565326633,360850277021001,Richmond,NY
40.581758794,-74.1533668342,360850277041004,Richmond,NY
40.581758794,-74.150201005,360850279001000,Richmond,NY
40.581758794,-74.1470351759,360850279001000,Richmond,NY
40.581758794,-74.1438693467,360850279001000,Richmond,NY
40.581758794,-74.1407035176,360850279001000,Richmond,NY
40.581758794,-74.1375376884,360850279001000,Richmond,NY
40.581758794,-74.1343718593,360850279001000,Richmond,NY
40.581758794,-74.1312060302,360850279002002,Richmond,NY
40.581758794,-74.128040201,360850181002013,Richmond,NY
40.581758794,-74.12487437189999,360850181002000,Richmond,NY
40.581758794,-74.1217085427,360850181002000,Richmond,NY
40.581758794,-74.1185427136,360850181003001,Richmond,NY
40.581758794,-74.11537688439999,360850181003001,Richmond,NY
40.581758794,-74.1122110553,360850181003005,Richmond,NY
40.581758794,-74.1090452261,360850114023007,Richmond,NY
40.581758794,-74.105879397,360850114023012,Richmond,NY
40.581758794,-74.1027135678,360850114021004,Richmond,NY
40.581758794,-74.0995477387,360850114021006,Richmond,NY
40.581758794,-74.0963819095,360850112012002,Richmond,NY
40.581758794,-74.0932160804,360850112012001,Richmond,NY
40.581758794,-74.0900502513,360850112011009,Richmond,NY
40.581758794,-74.0868844221,360850112011012,Richmond,NY
40.581758794,-74.083718593,360850112011015,Richmond,NY
40.581758794,-74.0805527638,360850070001005,Richmond,NY
40.581758794,-74.0773869347,360850070001005,Richmond,NY
40.581758794,-74.0742211055,360850070001004,Richmond,NY
40.581758794,-74.0710552764,360850070000001,Richmond,NY
40.581758794,-74.0678894472,360850070000001,Richmond,NY
40.581758794,-74.0647236181,360850070000001,Richmond,NY
40.581758794,-74.0615577889,360859901000003,Richmond,NY
40.581758794,-74.05839195979999,360859901000003,Richmond,NY
40.581758794,-74.05522613069999,360859901000003,Richmond,NY
40.581758794,-74.05206030149999,360859901000003,Richmond,NY
40.581758794,-74.0488944724,360859901000003,Richmond,NY
40.581758794,-74.0457286432,360859901000002,Richmond,NY
40.581758794,-74.0425628141,360859901000002,Richmond,NY
40.581758794,-74.0393969849,360859901000002,Richmond,NY
40.581758794,-74.0362311558,360859901000002,Richmond,NY
40.581758794,-74.0330653266,360479901000006,Kings,NY
40.581758794,-74.0298994975,360479901000006,Kings,NY
40.581758794,-74.0267336683,360479901000006,Kings,NY
40.581758794,-74.0235678392,360479901000006,Kings,NY
40.581758794,-74.0204020101,360479901000006,Kings,NY
40.581758794,-74.0172361809,360479901000006,Kings,NY
40.581758794,-74.0140703518,360470336000002,Kings,NY
40.581758794,-74.0109045226,360470336000002,Kings,NY
40.581758794,-74.0077386935,360470336000001,Kings,NY
40.581758794,-74.0045728643,360470336000001,Kings,NY
40.581758794,-74.0014070352,360470330000001,Kings,NY
40.581758794,-73.998241206,360470330000001,Kings,NY
40.581758794,-73.99507537689999,360470314000001,Kings,NY
40.581758794,-73.9919095477,360470314002002,Kings,NY
40.581758794,-73.98874371859999,360470348001007,Kings,NY
40.581758794,-73.98557788939999,360470348001004,Kings,NY
40.581758794,-73.98241206029999,360470348001012,Kings,NY
40.581758794,-73.9792462312,360470348001015,Kings,NY
40.581758794,-73.976080402,360470348001016,Kings,NY
40.581758794,-73.9729145729,360470354001006,Kings,NY
40.581758794,-73.9697487437,360470356011000,Kings,NY
40.581758794,-73.9665829146,360470366002001,Kings,NY
40.581758794,-73.9634170854,360470366003003,Kings,NY
40.581758794,-73.9602512563,360470364001000,Kings,NY
40.581758794,-73.9570854271,360470610041000,Kings,NY
40.581758794,-73.953919598,360470610043002,Kings,NY
40.581758794,-73.9507537688,360470612001007,Kings,NY
40.581758794,-73.9475879397,360470612001003,Kings,NY
40.581758794,-73.9444221106,360470612001000,Kings,NY
40.581758794,-73.9412562814,360470620002000,Kings,NY
40.581758794,-73.93809045229999,360470616001000,Kings,NY
40.581758794,-73.9349246231,360470616001000,Kings,NY
40.581758794,-73.93175879399999,360470666000002,Kings,NY
40.581758794,-73.92859296479999,360470666000002,Kings,NY
40.581758794,-73.92542713569999,360470666000002,Kings,NY
40.581758794,-73.92226130649999,360470666000002,Kings,NY
40.581758794,-73.91909547739999,360470666000002,Kings,NY
40.581758794,-73.91592964819999,360470666001010,Kings,NY
40.581758794,-73.9127638191,360470666001010,Kings,NY
40.581758794,-73.90959798989999,360470666001012,Kings,NY
40.581758794,-73.9064321608,360470666000001,Kings,NY
40.581758794,-73.9032663317,360470666001013,Kings,NY
40.581758794,-73.9001005025,360470666001012,Kings,NY
40.581758794,-73.8969346734,360470666001012,Kings,NY
40.581758794,-73.8937688442,360470666001013,Kings,NY
40.581758794,-73.8906030151,360470702021000,Kings,NY
40.581758794,-73.8874371859,360470702021000,Kings,NY
40.581758794,-73.8842713568,360470702021000,Kings,NY
40.581758794,-73.8811055276,360470702021000,Kings,NY
40.581758794,-73.8779396985,360470702020001,Kings,NY
40.581758794,-73.8747738693,360470702020001,Kings,NY
40.581758794,-73.8716080402,360470702030001,Kings,NY
40.581758794,-73.8684422111,360470702031009,Kings,NY
40.581758794,-73.8652763819,360470702030001,Kings,NY
40.581758794,-73.8621105528,360810922000001,Queens,NY
40.581758794,-73.85894472359999,360810922000001,Queens,NY
40.581758794,-73.85577889449999,360810928000001,Queens,NY
40.581758794,-73.85261306529999,360810928000001,Queens,NY
40.581758794,-73.84944723619999,360810934011009,Queens,NY
40.581758794,-73.84628140699999,360810934011000,Queens,NY
40.581758794,-73.8431155779,360810934023000,Queens,NY
40.581758794,-73.8399497487,360810934023000,Queens,NY
40.581758794,-73.8367839196,360810938003006,Queens,NY
40.581758794,-73.8336180905,360810938003006,Queens,NY
40.581758794,-73.8304522613,360810938003008,Queens,NY
40.581758794,-73.8272864322,360810938001002,Queens,NY
40.581758794,-73.824120603,360810938002001,Queens,NY
40.581758794,-73.8209547739,360810942011031,Queens,NY
40.581758794,-73.8177889447,360810942030001,Queens,NY
40.581758794,-73.8146231156,360810942030001,Queens,NY
40.581758794,-73.8114572864,360810942030001,Queens,NY
40.581758794,-73.8082914573,360810942030001,Queens,NY
40.581758794,-73.8051256281,360810942030001,Queens,NY
40.581758794,-73.801959799,360810942030001,Queens,NY
40.581758794,-73.7987939698,360810954000002,Queens,NY
40.581758794,-73.7956281407,360810954000002,Queens,NY
40.581758794,-73.7924623116,360810964000001,Queens,NY
40.581758794,-73.7892964824,360819901000004,Queens,NY
40.581758794,-73.7861306533,360819901000003,Queens,NY
40.581758794,-73.78296482409999,360819901000003,Queens,NY
40.581758794,-73.779798995,360819901000003,Queens,NY
40.581758794,-73.77663316579999,360819901000003,Queens,NY
40.581758794,-73.7734673367,360819901000003,Queens,NY
40.581758794,-73.7703015075,360819901000003,Queens,NY
40.581758794,-73.7671356784,360819901000002,Queens,NY
40.581758794,-73.7639698492,360819901000002,Queens,NY
40.581758794,-73.7608040201,360819901000001,Queens,NY
40.581758794,-73.757638191,360819901000001,Queens,NY
40.581758794,-73.7544723618,360594163004022,Nassau,NY
40.581758794,-73.7513065327,360594163004022,Nassau,NY
40.581758794,-73.7481407035,360594163004022,Nassau,NY
40.581758794,-73.7449748744,360594163004022,Nassau,NY
40.581758794,-73.7418090452,360594163004022,Nassau,NY
40.581758794,-73.7386432161,360594163003050,Nassau,NY
40.581758794,-73.7354773869,360594163003050,Nassau,NY
40.581758794,-73.7323115578,360594163003050,Nassau,NY
40.581758794,-73.7291457286,360594163003050,Nassau,NY
40.581758794,-73.7259798995,360594163003050,Nassau,NY
40.581758794,-73.7228140704,360594163003050,Nassau,NY
40.581758794,-73.7196482412,360594163003050,Nassau,NY
40.581758794,-73.7164824121,360594163002015,Nassau,NY
40.581758794,-73.7133165829,360594163002015,Nassau,NY
40.581758794,-73.71015075380001,360594163002015,Nassau,NY
40.581758794,-73.7069849246,360594163002015,Nassau,NY
40.581758794,-73.70381909550001,360594163001017,Nassau,NY
40.581758794,-73.7006532663,360594164012020,Nassau,NY
40.581758794,-73.6974874372,360594164012020,Nassau,NY
40.581758794,-73.694321608,360594164011018,Nassau,NY
40.581758794,-73.6911557789,360594164013019,Nassau,NY
40.581758794,-73.6879899497,360594164021016,Nassau,NY
40.581758794,-73.6848241206,360594164022048,Nassau,NY
40.581758794,-73.6816582915,360594164022048,Nassau,NY
40.581758794,-73.6784924623,360594166006000,Nassau,NY
40.581758794,-73.6753266332,360594166006000,Nassau,NY
40.581758794,-73.672160804,360594166006000,Nassau,NY
40.581758794,-73.6689949749,360594166006000,Nassau,NY
40.581758794,-73.6658291457,360594166006000,Nassau,NY
40.581758794,-73.6626633166,360594166006000,Nassau,NY
40.581758794,-73.6594974874,360594166006000,Nassau,NY
40.581758794,-73.6563316583,360594167021007,Nassau,NY
40.581758794,-73.6531658291,360594167021007,Nassau,NY
40.581758794,-73.65,360594167021007,Nassau,NY
40.584020100500005,-74.28,340230027031005,Middlesex,NJ
40.584020100500005,-74.2768341709,340230090001017,Middlesex,NJ
40.584020100500005,-74.2736683417,340230090001017,Middlesex,NJ
40.584020100500005,-74.2705025126,340230090001019,Middlesex,NJ
40.584020100500005,-74.2673366834,340230090002007,Middlesex,NJ
40.584020100500005,-74.2641708543,340230090002004,Middlesex,NJ
40.584020100500005,-74.2610050251,340230090002001,Middlesex,NJ
40.584020100500005,-74.257839196,340230090002001,Middlesex,NJ
40.584020100500005,-74.2546733668,340230090002000,Middlesex,NJ
40.584020100500005,-74.25150753770001,340230035003020,Middlesex,NJ
40.584020100500005,-74.2483417085,340230035003019,Middlesex,NJ
40.584020100500005,-74.2451758794,340230035003019,Middlesex,NJ
40.584020100500005,-74.2420100503,340230035003020,Middlesex,NJ
40.584020100500005,-74.2388442211,340230038001000,Middlesex,NJ
40.584020100500005,-74.235678392,340230037003010,Middlesex,NJ
40.584020100500005,-74.2325125628,340230037003002,Middlesex,NJ
40.584020100500005,-74.2293467337,340230037001012,Middlesex,NJ
40.584020100500005,-74.2261809045,340230036002006,Middlesex,NJ
40.584020100500005,-74.2230150754,340230036002003,Middlesex,NJ
40.584020100500005,-74.2198492462,340230036001042,Middlesex,NJ
40.584020100500005,-74.2166834171,340230036001045,Middlesex,NJ
40.584020100500005,-74.2135175879,340230091001001,Middlesex,NJ
40.584020100500005,-74.2103517588,340230091001001,Middlesex,NJ
40.584020100500005,-74.2071859296,360850291020002,Richmond,NY
40.584020100500005,-74.2040201005,360850291022023,Richmond,NY
40.584020100500005,-74.2008542714,360850291022023,Richmond,NY
40.584020100500005,-74.1976884422,360850291022023,Richmond,NY
40.584020100500005,-74.1945226131,360850228001011,Richmond,NY
40.584020100500005,-74.1913567839,360850228001008,Richmond,NY
40.584020100500005,-74.18819095479999,360850228001008,Richmond,NY
40.584020100500005,-74.1850251256,360850228001008,Richmond,NY
40.584020100500005,-74.1818592965,360850228001026,Richmond,NY
40.584020100500005,-74.1786934673,360850228001030,Richmond,NY
40.584020100500005,-74.1755276382,360850228001030,Richmond,NY
40.584020100500005,-74.172361809,360850228001030,Richmond,NY
40.584020100500005,-74.1691959799,360850228001030,Richmond,NY
40.584020100500005,-74.1660301508,360850277022011,Richmond,NY
40.584020100500005,-74.1628643216,360850277022011,Richmond,NY
40.584020100500005,-74.1596984925,360850277023001,Richmond,NY
40.584020100500005,-74.1565326633,360850277041008,Richmond,NY
40.584020100500005,-74.1533668342,360850277041005,Richmond,NY
40.584020100500005,-74.150201005,360850277042006,Richmond,NY
40.584020100500005,-74.1470351759,360850279001000,Richmond,NY
40.584020100500005,-74.1438693467,360850279001000,Richmond,NY
40.584020100500005,-74.1407035176,360850279001000,Richmond,NY
40.584020100500005,-74.1375376884,360850279001000,Richmond,NY
40.584020100500005,-74.1343718593,360850279001000,Richmond,NY
40.584020100500005,-74.1312060302,360850181001000,Richmond,NY
40.584020100500005,-74.128040201,360850181002000,Richmond,NY
40.584020100500005,-74.12487437189999,360850181002000,Richmond,NY
40.584020100500005,-74.1217085427,360850181003001,Richmond,NY
40.584020100500005,-74.1185427136,360850181003001,Richmond,NY
40.584020100500005,-74.11537688439999,360850181003001,Richmond,NY
40.584020100500005,-74.1122110553,360850181003001,Richmond,NY
40.584020100500005,-74.1090452261,360850181003009,Richmond,NY
40.584020100500005,-74.105879397,360850114023002,Richmond,NY
40.584020100500005,-74.1027135678,360850114023013,Richmond,NY
40.584020100500005,-74.0995477387,360850114012011,Richmond,NY
40.584020100500005,-74.0963819095,360850114011012,Richmond,NY
40.584020100500005,-74.0932160804,360850112011006,Richmond,NY
40.584020100500005,-74.0900502513,360850112011002,Richmond,NY
40.584020100500005,-74.0868844221,360850070001005,Richmond,NY
40.584020100500005,-74.083718593,360850070001005,Richmond,NY
40.584020100500005,-74.0805527638,360850070001005,Richmond,NY
40.584020100500005,-74.0773869347,360850070001005,Richmond,NY
40.584020100500005,-74.0742211055,360850070001005,Richmond,NY
40.584020100500005,-74.0710552764,360850070001003,Richmond,NY
40.584020100500005,-74.0678894472,360850070000001,Richmond,NY
40.584020100500005,-74.0647236181,360850070000001,Richmond,NY
40.584020100500005,-74.0615577889,360850070000001,Richmond,NY
40.584020100500005,-74.05839195979999,360859901000003,Richmond,NY
40.584020100500005,-74.05522613069999,360859901000003,Richmond,NY
40.584020100500005,-74.05206030149999,360859901000003,Richmond,NY
40.584020100500005,-74.0488944724,360859901000002,Richmond,NY
40.584020100500005,-74.0457286432,360859901000002,Richmond,NY
40.584020100500005,-74.0425628141,360859901000002,Richmond,NY
40.584020100500005,-74.0393969849,360859901000002,Richmond,NY
40.584020100500005,-74.0362311558,360479901000006,Kings,NY
40.584020100500005,-74.0330653266,360479901000006,Kings,NY
40.584020100500005,-74.0298994975,360479901000006,Kings,NY
40.584020100500005,-74.0267336683,360479901000006,Kings,NY
40.584020100500005,-74.0235678392,360479901000006,Kings,NY
40.584020100500005,-74.0204020101,360479901000006,Kings,NY
40.584020100500005,-74.0172361809,360479901000006,Kings,NY
40.584020100500005,-74.0140703518,360479901000006,Kings,NY
40.584020100500005,-74.0109045226,360479901000006,Kings,NY
40.584020100500005,-74.0077386935,360470314000001,Kings,NY
40.584020100500005,-74.0045728643,360470314000001,Kings,NY
40.584020100500005,-74.0014070352,360470314000001,Kings,NY
40.584020100500005,-73.998241206,360470314002002,Kings,NY
40.584020100500005,-73.99507537689999,360470314002002,Kings,NY
40.584020100500005,-73.9919095477,360470314000001,Kings,NY
40.584020100500005,-73.98874371859999,360470314002002,Kings,NY
40.584020100500005,-73.98557788939999,360470348001002,Kings,NY
40.584020100500005,-73.98241206029999,360470308001003,Kings,NY
40.584020100500005,-73.9792462312,360470308001001,Kings,NY
40.584020100500005,-73.976080402,360470308001001,Kings,NY
40.584020100500005,-73.9729145729,360470374022002,Kings,NY
40.584020100500005,-73.9697487437,360470374023000,Kings,NY
40.584020100500005,-73.9665829146,360470366001003,Kings,NY
40.584020100500005,-73.9634170854,360470366002000,Kings,NY
40.584020100500005,-73.9602512563,360470366001006,Kings,NY
40.584020100500005,-73.9570854271,360470608002001,Kings,NY
40.584020100500005,-73.953919598,360470608003004,Kings,NY
40.584020100500005,-73.9507537688,360470608003001,Kings,NY
40.584020100500005,-73.9475879397,360470608001033,Kings,NY
40.584020100500005,-73.9444221106,360470608001030,Kings,NY
40.584020100500005,-73.9412562814,360470608001026,Kings,NY
40.584020100500005,-73.93809045229999,360470622002004,Kings,NY
40.584020100500005,-73.9349246231,360470622002013,Kings,NY
40.584020100500005,-73.93175879399999,360470666001019,Kings,NY
40.584020100500005,-73.92859296479999,360470666001010,Kings,NY
40.584020100500005,-73.92542713569999,360470666001010,Kings,NY
40.584020100500005,-73.92226130649999,360470666001011,Kings,NY
40.584020100500005,-73.91909547739999,360470666001011,Kings,NY
40.584020100500005,-73.91592964819999,360470666001010,Kings,NY
40.584020100500005,-73.9127638191,360470666001010,Kings,NY
40.584020100500005,-73.90959798989999,360470666001012,Kings,NY
40.584020100500005,-73.9064321608,360470666001012,Kings,NY
40.584020100500005,-73.9032663317,360470666001012,Kings,NY
40.584020100500005,-73.9001005025,360470666001012,Kings,NY
40.584020100500005,-73.8969346734,360470666001013,Kings,NY
40.584020100500005,-73.8937688442,360470702021000,Kings,NY
40.584020100500005,-73.8906030151,360470702021000,Kings,NY
40.584020100500005,-73.8874371859,360470702021000,Kings,NY
40.584020100500005,-73.8842713568,360470702021000,Kings,NY
40.584020100500005,-73.8811055276,360470702021000,Kings,NY
40.584020100500005,-73.8779396985,360470702021000,Kings,NY
40.584020100500005,-73.8747738693,360470702020001,Kings,NY
40.584020100500005,-73.8716080402,360470702030001,Kings,NY
40.584020100500005,-73.8684422111,360470702031009,Kings,NY
40.584020100500005,-73.8652763819,360470702031009,Kings,NY
40.584020100500005,-73.8621105528,360470702030001,Kings,NY
40.584020100500005,-73.85894472359999,360810928000001,Queens,NY
40.584020100500005,-73.85577889449999,360810928000001,Queens,NY
40.584020100500005,-73.85261306529999,360810934010001,Queens,NY
40.584020100500005,-73.84944723619999,360810934010001,Queens,NY
40.584020100500005,-73.84628140699999,360810934010001,Queens,NY
40.584020100500005,-73.8431155779,360810934010001,Queens,NY
40.584020100500005,-73.8399497487,360810934010001,Queens,NY
40.584020100500005,-73.8367839196,360810938000001,Queens,NY
40.584020100500005,-73.8336180905,360810938000001,Queens,NY
40.584020100500005,-73.8304522613,360810938003001,Queens,NY
40.584020100500005,-73.8272864322,360810938003003,Queens,NY
40.584020100500005,-73.824120603,360810938002000,Queens,NY
40.584020100500005,-73.8209547739,360810942011013,Queens,NY
40.584020100500005,-73.8177889447,360810942011010,Queens,NY
40.584020100500005,-73.8146231156,360810942031016,Queens,NY
40.584020100500005,-73.8114572864,360810942031017,Queens,NY
40.584020100500005,-73.8082914573,360810942030001,Queens,NY
40.584020100500005,-73.8051256281,360810942030001,Queens,NY
40.584020100500005,-73.801959799,360810942030001,Queens,NY
40.584020100500005,-73.7987939698,360810954000002,Queens,NY
40.584020100500005,-73.7956281407,360810954000002,Queens,NY
40.584020100500005,-73.7924623116,360810964000001,Queens,NY
40.584020100500005,-73.7892964824,360810964000001,Queens,NY
40.584020100500005,-73.7861306533,360810972020001,Queens,NY
40.584020100500005,-73.78296482409999,360810972020001,Queens,NY
40.584020100500005,-73.779798995,360810972020001,Queens,NY
40.584020100500005,-73.77663316579999,360810972020001,Queens,NY
40.584020100500005,-73.7734673367,360810972020001,Queens,NY
40.584020100500005,-73.7703015075,360819901000003,Queens,NY
40.584020100500005,-73.7671356784,360819901000002,Queens,NY
40.584020100500005,-73.7639698492,360819901000002,Queens,NY
40.584020100500005,-73.7608040201,360819901000001,Queens,NY
40.584020100500005,-73.757638191,360810998020002,Queens,NY
40.584020100500005,-73.7544723618,360594163004022,Nassau,NY
40.584020100500005,-73.7513065327,360594163004022,Nassau,NY
40.584020100500005,-73.7481407035,360594163004022,Nassau,NY
40.584020100500005,-73.7449748744,360594163004022,Nassau,NY
40.584020100500005,-73.7418090452,360594163004022,Nassau,NY
40.584020100500005,-73.7386432161,360594163003050,Nassau,NY
40.584020100500005,-73.7354773869,360594163003050,Nassau,NY
40.584020100500005,-73.7323115578,360594163003050,Nassau,NY
40.584020100500005,-73.7291457286,360594163003050,Nassau,NY
40.584020100500005,-73.7259798995,360594163003050,Nassau,NY
40.584020100500005,-73.7228140704,360594163003050,Nassau,NY
40.584020100500005,-73.7196482412,360594163003050,Nassau,NY
40.584020100500005,-73.7164824121,360594163002015,Nassau,NY
40.584020100500005,-73.7133165829,360594163002015,Nassau,NY
40.584020100500005,-73.71015075380001,360594163002015,Nassau,NY
40.584020100500005,-73.7069849246,360594163002010,Nassau,NY
40.584020100500005,-73.70381909550001,360594163001016,Nassau,NY
40.584020100500005,-73.7006532663,360594164012015,Nassau,NY
40.584020100500005,-73.6974874372,360594164012018,Nassau,NY
40.584020100500005,-73.694321608,360594164011014,Nassau,NY
40.584020100500005,-73.6911557789,360594164013016,Nassau,NY
40.584020100500005,-73.6879899497,360594164021014,Nassau,NY
40.584020100500005,-73.6848241206,360594164022046,Nassau,NY
40.584020100500005,-73.6816582915,360594164022046,Nassau,NY
40.584020100500005,-73.6784924623,360594166006002,Nassau,NY
40.584020100500005,-73.6753266332,360594166005008,Nassau,NY
40.584020100500005,-73.672160804,360594166004008,Nassau,NY
40.584020100500005,-73.6689949749,360594166004007,Nassau,NY
40.584020100500005,-73.6658291457,360594166002007,Nassau,NY
40.584020100500005,-73.6626633166,360594166002005,Nassau,NY
40.584020100500005,-73.6594974874,360594166002004,Nassau,NY
40.584020100500005,-73.6563316583,360594167022005,Nassau,NY
40.584020100500005,-73.6531658291,360594167022004,Nassau,NY
40.584020100500005,-73.65,360594167021006,Nassau,NY
40.586281407,-74.28,340230027011020,Middlesex,NJ
40.586281407,-74.2768341709,340230090001017,Middlesex,NJ
40.586281407,-74.2736683417,340230090001017,Middlesex,NJ
40.586281407,-74.2705025126,340230090001018,Middlesex,NJ
40.586281407,-74.2673366834,340230027034000,Middlesex,NJ
40.586281407,-74.2641708543,340230090001015,Middlesex,NJ
40.586281407,-74.2610050251,340230090001022,Middlesex,NJ
40.586281407,-74.257839196,340230090001022,Middlesex,NJ
40.586281407,-74.2546733668,340230090001021,Middlesex,NJ
40.586281407,-74.25150753770001,340230035003021,Middlesex,NJ
40.586281407,-74.2483417085,340230035003019,Middlesex,NJ
40.586281407,-74.2451758794,340230035003016,Middlesex,NJ
40.586281407,-74.2420100503,340230035003016,Middlesex,NJ
40.586281407,-74.2388442211,340230038002000,Middlesex,NJ
40.586281407,-74.235678392,340230037003006,Middlesex,NJ
40.586281407,-74.2325125628,340230037002017,Middlesex,NJ
40.586281407,-74.2293467337,340230037001004,Middlesex,NJ
40.586281407,-74.2261809045,340230037001003,Middlesex,NJ
40.586281407,-74.2230150754,340230036001039,Middlesex,NJ
40.586281407,-74.2198492462,340230036001036,Middlesex,NJ
40.586281407,-74.2166834171,340230036001027,Middlesex,NJ
